"BehaviorSpace results (NetLogo 6.2.1)"
"YEAR_MODELS_8x12_death_Space_Time_EVENHabitat_Nov19Final.nlogo"
"YEAR5_MODELS"
"11/30/2021 16:45:23:087 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","7","0","11"
"[run number]","Predator-Strategy","Prey-Starting-Condition","Predator-Starting-Condition","Detection-prob-black","Detection-prob-white","[step]","ticks","[nearby] of preys","mapAware-table [1] of one-of patches","hour-map-prey [1]","[p-black] of one-of preys","[p-white] of one-of preys","[domain-overlap] of one-of preys","[domain-prey] of one-of preys"
"613","Sit-and-Pursue","Large","Small","0.55","0.55","83","83","[2]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 0] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 2] [1 2] [2 3] [3 4] [4 2] [5 2] [6 2] [7 1] [8 2] [9 1] [10 3] [11 0] [12 1] [13 2] [14 2] [15 2] [16 1] [17 1] [18 1] [19 2] [20 1] [21 0] [22 2] [23 3]]","17","25","16","26"
"614","Sit-and-Pursue","Large","Small","0.55","0.55","3819","3819","[48]","[[0 1] [1 2] [2 2] [3 6] [4 1] [5 4] [6 1] [7 1] [8 3] [9 3] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 85] [1 74] [2 79] [3 80] [4 81] [5 79] [6 86] [7 68] [8 94] [9 81] [10 86] [11 80] [12 70] [13 68] [14 83] [15 82] [16 73] [17 74] [18 78] [19 78] [20 84] [21 86] [22 78] [23 82]]","1345","564","939","970"
"612","Sit-and-Pursue","Large","Small","0.55","0.55","9817","9817","[58]","[[0 1] [1 1] [2 3] [3 2] [4 6] [5 1] [6 2] [7 4] [8 3] [9 3] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 220] [1 239] [2 179] [3 137] [4 241] [5 234] [6 10] [7 234] [8 218] [9 117] [10 235] [11 120] [12 234] [13 209] [14 212] [15 220] [16 235] [17 240] [18 226] [19 210] [20 235] [21 227] [22 246] [23 231]]","2734","2175","1234","3675"
"606","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[104]","[[0 3] [1 2] [2 12] [3 4] [4 2] [5 7] [6 3] [7 9] [8 3] [9 3] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 394] [1 101] [2 1368] [3 215] [4 54] [5 1004] [6 191] [7 1404] [8 159] [9 253] [10 231] [11 199] [12 1371] [13 1344] [14 1343] [15 1335] [16 1357] [17 1384] [18 1365] [19 1359] [20 1361] [21 1397] [22 1362] [23 1349]]","8601","13299","3327","18573"
"607","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[62]","[[0 2] [1 2] [2 4] [3 5] [4 2] [5 2] [6 2] [7 3] [8 2] [9 2] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 34] [1 94] [2 491] [3 328] [4 36] [5 14] [6 18] [7 303] [8 26] [9 24] [10 197] [11 835] [12 1630] [13 1626] [14 1622] [15 1608] [16 1614] [17 1642] [18 1631] [19 1635] [20 1625] [21 1621] [22 1618] [23 1628]]","10695","11205","2232","19668"
"615","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[94]","[[0 4] [1 3] [2 2] [3 2] [4 2] [5 2] [6 6] [7 15] [8 6] [9 6] [10 2] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 112] [1 61] [2 63] [3 114] [4 78] [5 66] [6 516] [7 858] [8 731] [9 526] [10 413] [11 591] [12 1499] [13 1473] [14 1478] [15 1484] [16 1477] [17 1472] [18 1479] [19 1491] [20 1489] [21 1467] [22 1481] [23 1481]]","16775","5125","10914","10986"
"619","Sit-and-Pursue","Large","Small","0.55","0.55","727","727","[7]","[[0 0] [1 0] [2 1] [3 0] [4 0] [5 0] [6 0] [7 0] [8 1] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 8] [1 15] [2 15] [3 13] [4 11] [5 18] [6 18] [7 17] [8 17] [9 13] [10 13] [11 18] [12 18] [13 11] [14 17] [15 12] [16 18] [17 14] [18 18] [19 16] [20 14] [21 17] [22 15] [23 17]]","186","177","187","176"
"616","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[100]","[[0 4] [1 6] [2 3] [3 2] [4 2] [5 4] [6 6] [7 5] [8 10] [9 12] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 616] [1 1291] [2 283] [3 11] [4 423] [5 147] [6 269] [7 357] [8 1317] [9 1294] [10 140] [11 125] [12 1325] [13 1292] [14 1301] [15 1302] [16 1348] [17 1297] [18 1297] [19 1300] [20 1288] [21 1304] [22 1274] [23 1299]]","7611","14289","2573","19327"
"617","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[76]","[[0 2] [1 4] [2 3] [3 3] [4 5] [5 3] [6 2] [7 2] [8 7] [9 2] [10 3] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1213] [1 1239] [2 83] [3 85] [4 1243] [5 46] [6 19] [7 82] [8 444] [9 95] [10 1258] [11 1239] [12 1229] [13 1216] [14 1251] [15 1226] [16 1233] [17 1240] [18 1271] [19 1236] [20 1239] [21 1223] [22 1254] [23 1236]]","10688","11212","1786","20114"
"618","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[55]","[[0 2] [1 4] [2 2] [3 2] [4 2] [5 2] [6 2] [7 4] [8 2] [9 2] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 350] [1 474] [2 365] [3 28] [4 322] [5 131] [6 76] [7 129] [8 44] [9 32] [10 352] [11 242] [12 1598] [13 1610] [14 1621] [15 1627] [16 1613] [17 1609] [18 1617] [19 1596] [20 1609] [21 1634] [22 1599] [23 1622]]","11384","10516","2704","19196"
"620","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[87]","[[0 2] [1 2] [2 6] [3 2] [4 4] [5 3] [6 8] [7 2] [8 5] [9 5] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 96] [1 65] [2 238] [3 171] [4 283] [5 287] [6 414] [7 386] [8 642] [9 822] [10 39] [11 547] [12 1509] [13 1505] [14 1495] [15 1469] [16 1473] [17 1526] [18 1480] [19 1481] [20 1486] [21 1508] [22 1482] [23 1496]]","11558","10342","3115","18785"
"621","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[55]","[[0 4] [1 2] [2 2] [3 3] [4 2] [5 2] [6 5] [7 2] [8 2] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 177] [1 116] [2 73] [3 876] [4 66] [5 56] [6 923] [7 145] [8 52] [9 35] [10 37] [11 286] [12 1593] [13 1571] [14 1600] [15 1568] [16 1574] [17 1587] [18 1584] [19 1590] [20 1590] [21 1603] [22 1601] [23 1597]]","11479","10421","10116","11784"
"622","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[86]","[[0 4] [1 5] [2 2] [3 13] [4 3] [5 3] [6 2] [7 10] [8 3] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 141] [1 364] [2 52] [3 1382] [4 152] [5 210] [6 10] [7 821] [8 119] [9 369] [10 125] [11 117] [12 1460] [13 1507] [14 1506] [15 1501] [16 1487] [17 1526] [18 1519] [19 1497] [20 1504] [21 1509] [22 1512] [23 1510]]","10092","11808","4382","17518"
"626","Sit-and-Pursue","Large","Small","0.55","0.55","2816","2816","[38]","[[0 4] [1 4] [2 0] [3 2] [4 3] [5 2] [6 1] [7 1] [8 2] [9 0] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 68] [1 50] [2 66] [3 32] [4 26] [5 53] [6 70] [7 69] [8 57] [9 52] [10 66] [11 61] [12 58] [13 57] [14 59] [15 69] [16 63] [17 64] [18 52] [19 62] [20 66] [21 62] [22 65] [23 61]]","686","722","586","822"
"623","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[89]","[[0 7] [1 2] [2 7] [3 5] [4 3] [5 4] [6 3] [7 2] [8 4] [9 2] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 292] [1 44] [2 1446] [3 174] [4 198] [5 210] [6 151] [7 185] [8 186] [9 524] [10 891] [11 218] [12 1456] [13 1441] [14 1442] [15 1462] [16 1459] [17 1445] [18 1448] [19 1445] [20 1454] [21 1412] [22 1457] [23 1460]]","9402","12498","2572","19328"
"624","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[76]","[[0 1] [1 2] [2 2] [3 5] [4 4] [5 6] [6 5] [7 1] [8 3] [9 3] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1258] [1 14] [2 190] [3 1296] [4 272] [5 1255] [6 283] [7 1271] [8 154] [9 150] [10 165] [11 391] [12 1300] [13 1269] [14 1247] [15 1253] [16 1251] [17 1254] [18 1242] [19 1278] [20 1240] [21 1281] [22 1272] [23 1314]]","8891","13009","1383","20517"
"625","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[50]","[[0 2] [1 2] [2 3] [3 5] [4 2] [5 2] [6 3] [7 2] [8 2] [9 3] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 95] [1 180] [2 1202] [3 1251] [4 89] [5 95] [6 88] [7 1257] [8 311] [9 1274] [10 1223] [11 100] [12 1196] [13 1202] [14 1232] [15 1231] [16 1212] [17 1237] [18 1218] [19 1222] [20 1271] [21 1238] [22 1228] [23 1248]]","10923","10977","1021","20879"
"628","Sit-and-Pursue","Large","Small","0.55","0.55","16564","16564","[77]","[[0 3] [1 2] [2 5] [3 4] [4 4] [5 5] [6 3] [7 4] [8 3] [9 2] [10 3] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 53] [1 85] [2 444] [3 432] [4 188] [5 265] [6 384] [7 418] [8 140] [9 7] [10 154] [11 447] [12 469] [13 437] [14 455] [15 413] [16 438] [17 444] [18 432] [19 437] [20 416] [21 442] [22 430] [23 452]]","5441","2841","2114","6168"
"631","Sit-and-Pursue","Large","Small","0.55","0.55","6626","6626","[50]","[[0 2] [1 3] [2 2] [3 1] [4 3] [5 0] [6 1] [7 1] [8 1] [9 1] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 120] [1 151] [2 137] [3 126] [4 150] [5 139] [6 132] [7 133] [8 152] [9 134] [10 130] [11 109] [12 151] [13 149] [14 133] [15 158] [16 139] [17 131] [18 141] [19 143] [20 138] [21 137] [22 146] [23 134]]","1818","1495","1568","1745"
"629","Sit-and-Pursue","Large","Small","0.55","0.55","18180","18180","[66]","[[0 3] [1 2] [2 3] [3 3] [4 2] [5 2] [6 2] [7 2] [8 2] [9 2] [10 2] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 247] [1 14] [2 586] [3 243] [4 11] [5 66] [6 16] [7 21] [8 130] [9 67] [10 37] [11 591] [12 588] [13 589] [14 604] [15 582] [16 583] [17 599] [18 589] [19 574] [20 581] [21 585] [22 586] [23 596]]","4746","4339","1897","7188"
"627","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[54]","[[0 4] [1 3] [2 4] [3 3] [4 2] [5 4] [6 3] [7 2] [8 2] [9 3] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 175] [1 157] [2 149] [3 199] [4 214] [5 248] [6 179] [7 177] [8 34] [9 85] [10 29] [11 209] [12 1692] [13 1662] [14 1670] [15 1693] [16 1656] [17 1656] [18 1672] [19 1660] [20 1673] [21 1666] [22 1679] [23 1666]]","1778","20122","18970","2930"
"634","Sit-and-Pursue","Large","Small","0.55","0.55","5843","5843","[49]","[[0 1] [1 1] [2 4] [3 3] [4 2] [5 2] [6 2] [7 0] [8 2] [9 3] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 138] [1 129] [2 136] [3 71] [4 37] [5 20] [6 88] [7 140] [8 119] [9 149] [10 139] [11 132] [12 142] [13 148] [14 135] [15 122] [16 130] [17 124] [18 142] [19 138] [20 135] [21 133] [22 135] [23 139]]","1253","1668","1110","1811"
"633","Sit-and-Pursue","Large","Small","0.55","0.55","6459","6459","[45]","[[0 0] [1 2] [2 1] [3 2] [4 2] [5 3] [6 2] [7 3] [8 2] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 181] [1 49] [2 181] [3 65] [4 44] [5 166] [6 179] [7 73] [8 28] [9 177] [10 40] [11 60] [12 172] [13 161] [14 169] [15 163] [16 161] [17 157] [18 175] [19 165] [20 166] [21 164] [22 165] [23 169]]","1521","1709","854","2376"
"635","Sit-and-Pursue","Large","Small","0.55","0.55","1402","1402","[16]","[[0 1] [1 2] [2 0] [3 3] [4 1] [5 2] [6 1] [7 1] [8 0] [9 1] [10 2] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 31] [1 28] [2 24] [3 32] [4 37] [5 13] [6 36] [7 28] [8 32] [9 36] [10 34] [11 31] [12 23] [13 33] [14 36] [15 28] [16 28] [17 30] [18 32] [19 22] [20 31] [21 23] [22 30] [23 25]]","383","320","258","445"
"637","Sit-and-Pursue","Large","Small","0.55","0.55","1281","1281","[31]","[[0 2] [1 1] [2 2] [3 3] [4 3] [5 3] [6 0] [7 0] [8 2] [9 0] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 27] [1 31] [2 21] [3 28] [4 28] [5 24] [6 26] [7 34] [8 26] [9 32] [10 29] [11 18] [12 31] [13 24] [14 30] [15 25] [16 34] [17 23] [18 22] [19 31] [20 25] [21 25] [22 28] [23 20]]","362","280","388","254"
"638","Sit-and-Pursue","Large","Small","0.55","0.55","651","651","[6]","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 1] [6 0] [7 1] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 16] [1 16] [2 13] [3 14] [4 18] [5 13] [6 7] [7 14] [8 14] [9 7] [10 21] [11 14] [12 11] [13 21] [14 9] [15 10] [16 15] [17 11] [18 14] [19 16] [20 11] [21 11] [22 14] [23 15]]","178","147","180","145"
"630","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[58]","[[0 4] [1 2] [2 3] [3 2] [4 2] [5 2] [6 2] [7 2] [8 2] [9 3] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 451] [1 70] [2 159] [3 479] [4 64] [5 286] [6 59] [7 56] [8 56] [9 351] [10 120] [11 135] [12 1644] [13 1633] [14 1625] [15 1634] [16 1637] [17 1615] [18 1641] [19 1631] [20 1633] [21 1637] [22 1650] [23 1634]]","15327","6573","15900","6000"
"632","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[101]","[[0 3] [1 2] [2 2] [3 3] [4 12] [5 3] [6 2] [7 2] [8 3] [9 5] [10 14] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 261] [1 106] [2 460] [3 23] [4 1379] [5 145] [6 120] [7 32] [8 111] [9 100] [10 1445] [11 294] [12 1466] [13 1451] [14 1435] [15 1446] [16 1473] [17 1443] [18 1449] [19 1455] [20 1460] [21 1450] [22 1445] [23 1451]]","12777","9123","3118","18782"
"636","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[65]","[[0 4] [1 2] [2 2] [3 6] [4 2] [5 3] [6 4] [7 2] [8 3] [9 3] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 129] [1 175] [2 92] [3 381] [4 293] [5 372] [6 161] [7 380] [8 119] [9 423] [10 141] [11 27] [12 1599] [13 1605] [14 1592] [15 1599] [16 1582] [17 1607] [18 1593] [19 1599] [20 1612] [21 1598] [22 1604] [23 1617]]","11667","10233","3141","18759"
"639","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[102]","[[0 6] [1 5] [2 2] [3 2] [4 2] [5 15] [6 5] [7 5] [8 8] [9 2] [10 3] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 581] [1 278] [2 110] [3 152] [4 194] [5 1406] [6 636] [7 465] [8 614] [9 29] [10 268] [11 87] [12 1405] [13 1433] [14 1398] [15 1412] [16 1424] [17 1427] [18 1428] [19 1432] [20 1446] [21 1421] [22 1427] [23 1427]]","12077","9823","3315","18585"
"643","Sit-and-Pursue","Large","Small","0.55","0.55","2433","2433","[18]","[[0 1] [1 1] [2 1] [3 0] [4 0] [5 1] [6 1] [7 2] [8 0] [9 0] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 48] [1 60] [2 49] [3 49] [4 50] [5 56] [6 54] [7 51] [8 62] [9 60] [10 55] [11 47] [12 52] [13 56] [14 44] [15 42] [16 51] [17 45] [18 44] [19 59] [20 52] [21 49] [22 44] [23 38]]","678","539","576","641"
"642","Sit-and-Pursue","Large","Small","0.55","0.55","7730","7730","[34]","[[0 2] [1 1] [2 2] [3 2] [4 1] [5 2] [6 0] [7 3] [8 1] [9 2] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 25] [1 224] [2 62] [3 198] [4 206] [5 49] [6 190] [7 31] [8 222] [9 12] [10 114] [11 31] [12 220] [13 212] [14 204] [15 206] [16 209] [17 201] [18 193] [19 226] [20 204] [21 220] [22 191] [23 215]]","1731","2134","1018","2847"
"640","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[71]","[[0 3] [1 3] [2 2] [3 2] [4 2] [5 4] [6 3] [7 2] [8 4] [9 4] [10 4] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 1419] [1 73] [2 69] [3 38] [4 172] [5 36] [6 599] [7 7] [8 240] [9 411] [10 1396] [11 615] [12 1402] [13 1383] [14 1386] [15 1421] [16 1390] [17 1394] [18 1409] [19 1409] [20 1421] [21 1408] [22 1383] [23 1419]]","10731","11169","1953","19947"
"644","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[116]","[[0 4] [1 2] [2 5] [3 7] [4 3] [5 13] [6 14] [7 12] [8 7] [9 2] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 63] [1 24] [2 353] [3 111] [4 11] [5 631] [6 543] [7 618] [8 303] [9 13] [10 338] [11 74] [12 1544] [13 1571] [14 1543] [15 1574] [16 1579] [17 1573] [18 1569] [19 1586] [20 1586] [21 1551] [22 1559] [23 1583]]","18631","3269","15033","6867"
"641","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[58]","[[0 3] [1 0] [2 5] [3 2] [4 2] [5 4] [6 3] [7 4] [8 3] [9 3] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 198] [1 1194] [2 308] [3 254] [4 130] [5 1191] [6 1219] [7 41] [8 416] [9 1172] [10 60] [11 1186] [12 1225] [13 1222] [14 1189] [15 1196] [16 1222] [17 1209] [18 1224] [19 1243] [20 1208] [21 1205] [22 1194] [23 1194]]","10263","11637","1521","20379"
"645","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[77]","[[0 4] [1 3] [2 3] [3 2] [4 5] [5 5] [6 3] [7 3] [8 3] [9 4] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 479] [1 138] [2 307] [3 207] [4 809] [5 795] [6 1311] [7 50] [8 43] [9 723] [10 785] [11 108] [12 1333] [13 1361] [14 1346] [15 1339] [16 1309] [17 1359] [18 1377] [19 1378] [20 1347] [21 1346] [22 1325] [23 1325]]","12692","9208","2239","19661"
"647","Sit-and-Pursue","Large","Small","0.55","0.55","6723","6723","[44]","[[0 4] [1 2] [2 3] [3 2] [4 0] [5 2] [6 1] [7 1] [8 3] [9 1] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 166] [1 159] [2 144] [3 61] [4 154] [5 164] [6 139] [7 156] [8 64] [9 133] [10 37] [11 159] [12 149] [13 139] [14 141] [15 174] [16 158] [17 165] [18 143] [19 153] [20 143] [21 154] [22 161] [23 146]]","2020","1342","1172","2190"
"646","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[90]","[[0 3] [1 2] [2 2] [3 5] [4 2] [5 6] [6 3] [7 2] [8 5] [9 4] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 414] [1 191] [2 8] [3 279] [4 23] [5 506] [6 487] [7 115] [8 466] [9 732] [10 99] [11 82] [12 1559] [13 1529] [14 1553] [15 1563] [16 1537] [17 1554] [18 1534] [19 1531] [20 1543] [21 1535] [22 1553] [23 1507]]","10603","11297","3331","18569"
"649","Sit-and-Pursue","Large","Small","0.55","0.55","17628","17628","[116]","[[0 4] [1 2] [2 3] [3 3] [4 7] [5 3] [6 8] [7 6] [8 7] [9 6] [10 3] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 72] [1 61] [2 449] [3 123] [4 339] [5 50] [6 437] [7 194] [8 271] [9 478] [10 461] [11 453] [12 468] [13 439] [14 455] [15 480] [16 447] [17 464] [18 442] [19 430] [20 455] [21 439] [22 447] [23 457]]","5965","2846","2170","6641"
"652","Sit-and-Pursue","Large","Small","0.55","0.55","1594","1594","[15]","[[0 2] [1 0] [2 0] [3 2] [4 1] [5 0] [6 0] [7 0] [8 1] [9 0] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 34] [1 33] [2 33] [3 20] [4 29] [5 31] [6 39] [7 32] [8 29] [9 40] [10 33] [11 33] [12 30] [13 31] [14 32] [15 35] [16 39] [17 35] [18 36] [19 40] [20 31] [21 35] [22 32] [23 34]]","371","425","244","552"
"651","Sit-and-Pursue","Large","Small","0.55","0.55","7779","7779","[44]","[[0 2] [1 1] [2 0] [3 1] [4 1] [5 1] [6 4] [7 2] [8 4] [9 2] [10 2] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 195] [1 164] [2 169] [3 171] [4 174] [5 150] [6 168] [7 41] [8 172] [9 188] [10 84] [11 128] [12 173] [13 176] [14 173] [15 160] [16 173] [17 179] [18 160] [19 168] [20 172] [21 182] [22 188] [23 182]]","1729","2161","1437","2453"
"653","Sit-and-Pursue","Large","Small","0.55","0.55","18872","18872","[86]","[[0 2] [1 5] [2 8] [3 7] [4 3] [5 2] [6 1] [7 6] [8 5] [9 2] [10 3] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 25] [1 208] [2 541] [3 515] [4 124] [5 22] [6 517] [7 532] [8 530] [9 24] [10 82] [11 81] [12 522] [13 523] [14 515] [15 514] [16 493] [17 505] [18 523] [19 534] [20 551] [21 524] [22 516] [23 514]]","3480","5955","1832","7603"
"650","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[76]","[[0 4] [1 2] [2 6] [3 5] [4 3] [5 7] [6 6] [7 4] [8 2] [9 2] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 315] [1 106] [2 1178] [3 1154] [4 1205] [5 113] [6 1169] [7 991] [8 46] [9 78] [10 1212] [11 53] [12 1179] [13 1207] [14 1198] [15 1214] [16 1180] [17 1186] [18 1142] [19 1170] [20 1176] [21 1190] [22 1219] [23 1219]]","8576","13324","1032","20868"
"648","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[55]","[[0 4] [1 3] [2 2] [3 2] [4 2] [5 2] [6 3] [7 2] [8 4] [9 4] [10 2] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 100] [1 167] [2 158] [3 33] [4 34] [5 145] [6 194] [7 51] [8 683] [9 306] [10 84] [11 90] [12 1656] [13 1646] [14 1660] [15 1645] [16 1655] [17 1672] [18 1661] [19 1661] [20 1644] [21 1647] [22 1641] [23 1667]]","11449","10451","4599","17301"
"654","Sit-and-Pursue","Large","Small","0.55","0.55","43799","43800","[85]","[[0 7] [1 2] [2 2] [3 10] [4 3] [5 2] [6 4] [7 2] [8 3] [9 3] [10 5] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 712] [1 95] [2 58] [3 1478] [4 963] [5 28] [6 118] [7 58] [8 73] [9 121] [10 804] [11 20] [12 1442] [13 1449] [14 1440] [15 1454] [16 1455] [17 1451] [18 1444] [19 1448] [20 1432] [21 1479] [22 1459] [23 1419]]","12279","9621","2945","18955"
